,time,x,y,k,l,E,A
0,0.0,-95.0,-80.0,3.0,3.0,1.0,0.0336577478392318
1,0.1,-94.29970875793187,-79.29970875793187,3.000041683582688,3.0000351011022137,1.000012797447483,0.033657532474648415
2,0.2,-93.5994263118161,-78.59942784832658,3.0000890735678976,3.0000749520511643,1.0000273376045545,0.03365774746722018
3,0.30000000000000004,-92.89915383490988,-77.89915866762567,3.000142883790868,3.000120137695901,1.0000438369192213,0.03365799125694822
4,0.4,-92.19889266687674,-77.198902808742,3.0002039205873476,3.0001713181053775,1.0000625397931076,0.03365826845707076
5,0.5,-91.49864428672046,-76.49866203801353,3.0002730683032492,3.0002292146862386,1.0000837138527563,0.03365858208741676
6,0.6000000000000001,-90.7984103783241,-75.79843836461545,3.0003513227919067,3.000294639066379,1.000107660346516,0.03365893784748056
7,0.7000000000000001,-90.09819279665689,-75.09823401171279,3.0004397736987753,3.000368476079226,1.0001347083561418,0.03365933946565521
8,0.8,-89.39799364744955,-74.3980515009106,3.0005396442183883,3.000451718038965,1.0001652271356265,0.033659793942435234
9,0.9,-88.6978152453352,-73.69789361644278,3.0006522696244917,3.0005454440503483,1.0001996190846887,0.0336603058580431
10,1.0,-87.9976602100161,-72.99776350719205,3.000779144076635,3.0006508603675077,1.000238334276561,0.03366088375954925
